Modus;Bildname;Anzahl_Betrachtungen;Dauer_ms;Fixationen_Anzahl;Fixationen_Dauer_Summe
20;hase_013.png;7;1630;3;1229
20;hase_014.png;2;629;1;584
20;hase_017.png;1;174;1;159
20;hase_018.png;2;94;0;0
20;hase_019.png;1;16;0;0
20;hase_020.png;3;709;2;558
20;hase_021.png;5;953;2;618
20;hase_022.png;7;565;1;395
20;hase_023.png;2;454;1;175
20;hase_026.png;1;536;1;476
20;hase_027.png;1;63;0;0
20;hase_028.png;9;3847;8;3264
20;hase_029.png;6;335;1;158
20;hase_031.png;2;1043;2;1012
20;hase_032.png;1;378;1;346
20;hase_033.png;5;874;2;398
20;hase_034.png;6;537;1;256
20;hase_035.png;1;16;0;0
20;hase_038.png;3;232;0;0
20;hase_039.png;2;190;0;0
20;hase_040.png;4;1252;4;1138
20;hase_041.png;1;606;1;557
20;hase_043.png;2;807;2;736
20;hase_044.png;1;111;0;0
20;hase_045.png;1;539;1;524
20;hase_047.png;1;64;0;0
20;hase_048.png;3;1029;2;916
20;hase_050.png;1;48;0;0
20;hase_052.png;2;348;1;301
20;hase_053.png;5;1790;3;1443
20;hase_054.png;1;426;1;378
20;hase_055.png;2;409;1;330
20;hase_057.png;1;555;1;539
20;hase_058.png;3;364;1;238
20;hase_060.png;1;346;1;330
20;hase_061.png;1;508;1;492
20;hase_063.png;1;16;0;0
20;hase_064.png;2;881;1;822
20;hase_065.png;1;62;0;0
20;hase_066.png;1;515;1;475
20;hase_067.png;6;1178;2;969
20;hase_068.png;7;2551;5;2291
20;hase_069.png;2;32;0;0
20;hase_070.png;2;205;1;159
20;hase_071.png;1;425;1;378
20;hase_072.png;5;516;0;0
20;hase_073.png;3;447;1;350
20;hase_074.png;1;349;1;334
20;hase_075.png;2;983;1;745
20;hase_077.png;1;24;0;0
20;hase_078.png;2;824;1;745
56;;2,732142857;631,7321429;1,25;494,9285714
;;;;;
100;katze_001.png;3;2047;2;1983
100;katze_002.png;1;602;1;586
100;katze_003.png;4;744;1;492
100;katze_004.png;7;804;1;493
100;katze_005.png;3;838;2;698
100;katze_006.png;2;124;0;0
100;katze_007.png;1;542;1;524
100;katze_008.png;1;54;0;0
100;katze_009.png;1;548;1;523
100;katze_011.png;2;854;2;823
100;katze_012.png;2;301;1;253
100;katze_013.png;3;429;1;287
100;katze_014.png;4;677;2;427
100;katze_015.png;6;1531;3;1202
100;katze_016.png;3;688;2;525
100;katze_017.png;7;685;1;270
100;katze_018.png;4;600;1;391
100;katze_019.png;1;415;1;399
100;katze_021.png;1;509;1;479
100;katze_022.png;1;473;1;441
100;katze_023.png;5;623;1;228
100;katze_024.png;4;469;1;159
100;katze_025.png;12;1272;3;656
100;katze_026.png;2;112;0;0
100;katze_027.png;2;143;0;0
100;katze_028.png;3;90;0;0
100;katze_029.png;3;134;0;0
100;katze_030.png;3;142;0;0
100;katze_031.png;1;828;1;812
100;katze_032.png;2;605;2;573
100;katze_033.png;5;1048;2;949
100;katze_034.png;3;507;1;380
100;katze_035.png;9;1353;1;345
100;katze_036.png;3;859;2;682
100;katze_037.png;4;125;0;0
100;katze_038.png;6;1046;2;839
100;katze_039.png;4;509;2;366
100;katze_041.png;1;366;1;342
100;katze_042.png;2;363;1;269
100;katze_043.png;5;921;3;682
100;katze_044.png;3;872;2;603
100;katze_045.png;4;879;1;769
100;katze_046.png;3;952;3;905
100;katze_047.png;3;518;1;317
100;katze_048.png;2;617;1;490
100;katze_049.png;3;410;1;296
100;katze_051.png;2;271;1;191
100;katze_052.png;4;311;1;223
100;katze_053.png;5;945;2;642
100;katze_054.png;3;454;1;253
100;katze_055.png;1;16;0;0
100;katze_056.png;1;111;0;0
100;katze_059.png;2;306;1;238
100;katze_061.png;2;413;1;239
100;katze_062.png;1;236;1;205
100;katze_063.png;2;252;1;205
100;katze_064.png;4;113;0;0
100;katze_065.png;2;32;0;0
100;katze_071.png;3;274;1;187
100;katze_074.png;7;284;0;0
100;katze_075.png;6;944;1;489
100;katze_076.png;2;64;0;0
100;katze_077.png;3;255;1;174
100;katze_078.png;2;364;1;318
100;katze_079.png;1;95;0;0
100;katze_081.png;4;500;2;352
100;katze_082.png;4;236;0;0
100;katze_083.png;3;430;1;161
100;katze_084.png;8;608;2;413
100;katze_085.png;4;570;2;474
100;katze_086.png;1;32;0;0
100;katze_087.png;1;143;0;0
100;katze_088.png;1;255;1;239
100;katze_089.png;1;144;0;0
100;katze_090.png;5;127;0;0
100;katze_092.png;2;64;0;0
100;katze_094.png;2;79;0;0
100;katze_095.png;5;417;1;163
100;katze_096.png;2;64;0;0
100;katze_097.png;2;205;0;0
100;katze_098.png;2;284;1;252
100;katze_099.png;7;920;3;699
100;katze_100.png;7;681;0;0
83;;3,228915663;490,686747;1;332,2289157
