Modus;Bildname;Anzahl_Betrachtungen;Dauer_ms;Fixationen_Anzahl;Fixationen_Dauer_Summe
4;katze_023.jpg;2;601;1;543
4;katze_024.jpeg;2;585;2;474
4;katze_025.png;3;2067;3;1723
4;katze_026.jpeg;1;459;1;341
4;katze_027.png;3;663;2;496
4;katze_028.jpg;1;140;0;0
4;katze_029.png;3;1870;3;1664
4;katze_030.png;2;730;1;349
4;katze_031.png;2;804;2;630
4;katze_032.png;1;331;1;316
4;katze_033.png;2;613;2;488
4;katze_034.png;2;627;1;585
4;katze_035.png;2;770;2;677
4;katze_036.png;1;1430;1;1384
4;katze_037.png;2;936;1;755
4;katze_038.png;2;708;1;268
4;katze_039.png;2;392;1;345
4;katze_040.png;1;922;1;906
4;katze_041.png;2;606;1;436
4;katze_042.png;1;647;2;541
4;katze_043.png;1;394;1;299
4;katze_044.png;1;501;1;438
4;katze_045.png;2;703;2;590
4;katze_046.png;2;651;1;477
4;katze_047.png;1;442;1;411
4;katze_048.png;3;666;1;564
4;katze_049.png;2;952;2;682
4;katze_050.png;1;819;1;797
4;katze_051.png;1;458;1;364
4;katze_052.png;1;243;1;190
4;katze_053.png;1;998;2;895
4;katze_054.png;2;596;1;450
4;katze_055.png;1;458;1;364
4;katze_056.png;2;883;2;633
4;katze_057.png;1;666;1;602
4;katze_058.png;3;729;2;660
4;katze_059.png;2;1865;3;1610
4;katze_060.png;1;781;1;749
4;katze_061.png;1;94;0;0
4;katze_062.png;5;4484;6;3938
4;katze_063.png;2;1050;2;915
4;katze_064.png;5;1081;3;836
4;katze_065.png;2;566;1;361
64;;2,578125;1020,6875;2;821,078125
;;;;;
20;hund_001.png;13;1662;2;902
20;hund_002.png;2;411;1;222
20;hund_003.png;5;827;3;713
20;hund_004.png;3;1170;3;1119
20;hund_005.png;1;646;1;613
20;hund_006.png;4;799;1;472
20;hund_007.png;2;524;1;429
20;hund_008.png;11;2820;7;2492
20;hund_009.png;6;1750;2;973
20;hund_011.png;3;510;1;282
20;hund_012.png;7;1793;3;1445
20;hund_013.png;12;2467;3;1970
20;hund_014.png;7;1754;4;1404
20;hund_015.png;3;1849;3;1630
20;hund_016.png;5;3714;4;3584
20;hund_017.png;3;111;0;0
20;hund_018.png;2;164;0;0
20;hund_019.png;1;31;0;0
20;hund_020.png;2;550;1;417
20;hund_021.png;1;570;1;491
20;hund_023.png;2;220;1;189
20;hund_024.png;3;1297;2;668
20;hund_025.png;1;460;1;444
20;hund_028.png;4;1180;4;991
20;hund_029.png;4;1531;3;1280
20;hund_031.png;3;805;1;508
20;hund_033.png;1;379;1;297
20;hund_034.png;3;424;1;252
20;hund_035.png;3;504;1;329
20;hund_036.png;3;551;2;456
20;hund_040.png;2;404;1;285
31;;3,935483871;1028,290323;1,903225806;801,8387097
;;;;;
100;pferd_001.png;12;1862;5;1296
100;pferd_002.png;4;792;2;724
100;pferd_003.png;1;143;0;0
100;pferd_004.png;1;47;0;0
100;pferd_005.png;1;64;0;0
100;pferd_008.png;1;615;1;600
100;pferd_009.png;1;319;1;303
100;pferd_010.png;2;62;0;0
100;pferd_011.png;5;298;1;220
100;pferd_012.png;6;1005;2;787
100;pferd_013.png;3;481;1;403
100;pferd_014.png;1;32;0;0
100;pferd_015.png;2;64;0;0
100;pferd_017.png;3;237;0;0
100;pferd_019.png;3;52;0;0
100;pferd_020.png;4;932;2;711
100;pferd_021.png;3;1118;3;1065
100;pferd_022.png;8;645;1;270
100;pferd_023.png;7;666;2;458
100;pferd_024.png;12;2846;4;2350
100;pferd_025.png;4;416;1;351
100;pferd_026.png;3;376;1;221
100;pferd_027.png;6;1609;3;1410
100;pferd_028.png;1;474;1;457
100;pferd_029.png;2;563;2;531
100;pferd_030.png;3;1161;2;1051
100;pferd_031.png;2;157;0;0
100;pferd_032.png;2;96;0;0
100;pferd_033.png;3;623;2;505
100;pferd_034.png;8;702;2;405
100;pferd_035.png;7;390;0;0
100;pferd_036.png;6;1383;4;1191
100;pferd_037.png;5;1096;2;636
100;pferd_040.png;2;395;1;210
100;pferd_041.png;3;411;1;333
100;pferd_042.png;1;28;0;0
100;pferd_043.png;4;1736;2;1546
100;pferd_044.png;8;946;3;567
100;pferd_045.png;10;1137;3;736
100;pferd_046.png;9;989;2;637
100;pferd_048.png;1;15;0;0
100;pferd_049.png;1;942;1;896
100;pferd_050.png;2;760;2;725
100;pferd_051.png;2;43;0;0
100;pferd_052.png;5;442;1;303
100;pferd_053.png;4;1251;3;1172
100;pferd_054.png;7;1517;4;1372
100;pferd_055.png;3;725;1;628
100;pferd_056.png;3;504;1;300
100;pferd_057.png;10;508;1;173
100;pferd_058.png;1;32;0;0
100;pferd_059.png;1;32;0;0
100;pferd_060.png;2;331;1;299
100;pferd_062.png;6;1418;3;1287
100;pferd_063.png;4;689;2;579
100;pferd_064.png;4;539;2;458
100;pferd_065.png;8;1464;2;1200
100;pferd_066.png;3;396;1;253
100;pferd_067.png;11;1066;2;553
100;pferd_069.png;1;16;0;0
100;pferd_070.png;2;343;1;298
100;pferd_071.png;6;1390;2;1090
100;pferd_072.png;5;1269;3;1136
100;pferd_073.png;3;627;2;565
100;pferd_074.png;3;564;1;422
100;pferd_075.png;4;473;1;298
100;pferd_076.png;3;533;1;382
100;pferd_077.png;3;413;1;286
100;pferd_078.png;1;287;1;271
100;pferd_079.png;1;31;0;0
100;pferd_080.png;2;130;0;0
100;pferd_081.png;5;982;3;896
100;pferd_082.png;1;14;0;0
100;pferd_084.png;1;110;0;0
100;pferd_085.png;3;553;2;490
100;pferd_087.png;1;269;1;254
100;pferd_088.png;2;633;1;538
100;pferd_089.png;2;564;1;513
100;pferd_090.png;1;220;1;204
100;pferd_091.png;1;31;0;0
100;pferd_092.png;3;554;1;363
100;pferd_093.png;2;641;2;594
100;pferd_094.png;2;285;1;160
100;pferd_095.png;3;1347;2;1158
100;pferd_096.png;2;100;0;0
100;pferd_097.png;4;334;1;220
100;pferd_098.png;1;64;0;0
100;pferd_099.png;3;380;1;317
100;pferd_100.png;1;506;1;477
89;;3,584269663;598,9325843;1,292134831;461,8426966
